"","year","month","intent","police","sex","age","race","hispanic","place","education"
"79749",2014,"11","Homicide",0,"M",59,"White",100,"Home",1
"79750",2014,"12","Suicide",0,"M",41,"White",100,"Home",4
"79751",2014,"12","Suicide",0,"M",77,"White",100,"Home",2
"79752",2014,"11","Homicide",0,"M",23,"White",100,"Home",3
"79753",2014,"11","Suicide",0,"M",28,"White",100,"Other specified",3
"79754",2014,"11","Suicide",0,"M",26,"White",100,"Home",1
"79755",2014,"11","Homicide",0,"M",20,"Black",100,"Home",2
"79756",2014,"10","Undetermined",0,"F",14,"White",100,"Home",1
"79757",2014,"12","Suicide",0,"M",36,"White",100,"Other specified",2
"79758",2014,"12","Suicide",0,"F",19,"White",100,"Other specified",1
"79759",2014,"12","Suicide",0,"M",20,"White",100,"Other specified",2
"79760",2014,"10","Suicide",0,"M",47,"White",100,"Home",2
"79761",2014,"12","Suicide",0,"M",26,"White",100,"Home",3
"79762",2014,"12","Suicide",0,"M",37,"White",100,"Home",2
"79763",2014,"11","Accident",0,"M",3,"Black",100,"Home",1
"79764",2014,"12","Suicide",0,"M",23,"White",100,"Street",2
"79765",2014,"11","Suicide",0,"M",62,"White",100,"Home",4
"79766",2014,"10","Suicide",0,"M",40,"White",100,"Home",3
"79767",2014,"12","Suicide",0,"M",29,"White",100,"Other specified",3
"79768",2014,"12","Accident",0,"M",19,"White",100,"Home",2
"79769",2014,"12","Suicide",0,"M",41,"White",100,"Home",2
"79770",2014,"11","Homicide",0,"M",37,"Black",100,"Home",2
"79771",2014,"12","Homicide",0,"M",18,"White",100,"Home",2
"79772",2014,"12","Suicide",0,"F",51,"White",100,"Home",2
"79773",2014,"12","Homicide",0,"M",21,"White",100,"Other specified",1
"79774",2014,"12","Homicide",0,"M",21,"Black",100,"Home",1
"79775",2014,"11","Homicide",0,"M",18,"Black",100,"Other specified",1
"79776",2014,"11","Homicide",0,"M",21,"Black",100,"Home",1
"79777",2014,"12","Suicide",0,"M",33,"White",100,"Home",4
"79778",2014,"12","Homicide",0,"M",25,"Black",100,"Trade/service area",1
"79779",2014,"12","Suicide",0,"M",36,"White",100,"Home",2
"79780",2014,"12","Suicide",0,"M",81,"White",100,"Home",2
"79781",2014,"12","Suicide",0,"M",62,"White",100,"Home",3
"79782",2014,"12","Accident",0,"F",55,"White",100,"Home",4
"79783",2014,"11","Homicide",0,"M",5,"Black",100,"Home",1
"79784",2014,"12","Suicide",0,"M",58,"White",100,"Home",2
"79785",2014,"11","Suicide",0,"M",18,"White",100,"Home",3
"79786",2014,"10","Suicide",0,"M",48,"White",100,"Street",2
"79787",2014,"11","Suicide",0,"M",43,"White",100,"Home",1
"79788",2014,"11","Homicide",0,"M",29,"Black",100,"Home",2
"79789",2014,"11","Suicide",0,"M",24,"White",100,"Home",2
"79790",2014,"12","Homicide",0,"M",21,"Black",100,"Street",2
"79791",2014,"12","Homicide",0,"M",19,"Black",100,"Home",2
"79792",2014,"12","Suicide",0,"M",72,"White",100,"Home",4
"79793",2014,"11","Undetermined",0,"M",29,"White",100,"Home",1
"79794",2014,"12","Suicide",0,"M",75,"White",100,"Trade/service area",2
"79795",2014,"11","Suicide",0,"M",22,"White",100,"Other specified",4
"79796",2014,"12","Homicide",0,"M",16,"Black",100,"Other specified",1
"79797",2014,"12","Homicide",0,"F",36,"Black",100,"Home",2
"79798",2014,"11","Homicide",0,"M",17,"Black",100,"Home",1
"79799",2014,"11","Suicide",0,"M",82,"White",100,"Home",3
"79800",2014,"12","Homicide",0,"M",32,"White",100,"Street",1
"79801",2014,"12","Suicide",0,"M",60,"White",100,"Home",2
"79802",2014,"11","Homicide",0,"M",25,"Black",100,"Trade/service area",1
"79803",2014,"12","Homicide",0,"M",37,"Black",100,"Home",2
"79804",2014,"12","Homicide",0,"F",20,"Black",100,"Home",2
"79805",2014,"12","Homicide",0,"M",28,"Black",100,"Street",1
"79806",2014,"12","Homicide",0,"M",23,"Black",100,"Other specified",1
"79807",2014,"12","Homicide",0,"M",21,"Black",100,"Home",2
"79808",2014,"12","Suicide",0,"M",59,"White",100,"Home",2
"79809",2014,"12","Homicide",0,"M",37,"White",100,"Street",1
"79810",2014,"12","Homicide",0,"M",21,"Black",100,"Home",2
"79811",2014,"12","Homicide",0,"M",20,"Black",100,"Other specified",1
"79812",2014,"09","Suicide",0,"M",67,"White",100,"Home",2
"79813",2014,"11","Homicide",0,"M",23,"Black",100,"Home",1
"79814",2014,"12","Homicide",0,"M",39,"White",100,"Street",4
"79815",2014,"10","Homicide",0,"F",68,"White",100,"Home",2
"79816",2014,"12","Homicide",0,"M",21,"Black",100,"Other unspecified",1
"79817",2014,"12","Accident",0,"M",17,"Black",100,"Home",1
"79818",2014,"01","Homicide",0,"M",24,"White",100,"Other unspecified",2
"79819",2014,"01","Suicide",0,"F",43,"White",100,"Home",4
"79820",2014,"01","Suicide",0,"M",26,"White",100,"Other specified",4
"79821",2014,"01","Suicide",0,"M",56,"White",100,"Other unspecified",3
"79822",2014,"01","Suicide",0,"M",46,"White",100,"Home",1
"79823",2014,"01","Suicide",0,"M",54,"White",100,"Home",4
"79824",2014,"01","Suicide",0,"M",61,"White",100,"Other unspecified",1
"79825",2014,"01","Suicide",0,"M",70,"White",100,"Home",4
"79826",2014,"01","Suicide",0,"M",82,"White",100,"Home",5
"79827",2014,"01","Suicide",0,"M",22,"Hispanic",210,"Home",1
"79828",2014,"01","Suicide",0,"M",94,"White",100,"Home",4
"79829",2014,"01","Suicide",0,"M",15,"White",100,"Other specified",1
"79830",2014,"01","Suicide",0,"M",77,"White",100,"Home",1
"79831",2014,"01","Suicide",0,"F",50,"Native American/Native Alaskan",100,"Home",2
"79832",2014,"01","Homicide",0,"M",40,"Black",100,"Other specified",3
"79833",2014,"01","Homicide",0,"M",19,"Black",100,"Street",2
"79834",2014,"01","Suicide",0,"M",44,"White",100,"Home",3
"79835",2014,"01","Suicide",0,"M",86,"White",100,"Home",2
"79836",2014,"01","Suicide",0,"M",33,"White",100,"Home",3
"79837",2014,"01","Suicide",0,"F",69,"White",100,"Home",2
"79838",2014,"01","Suicide",0,"M",51,"White",100,"Home",3
"79839",2014,"01","Suicide",0,"M",38,"White",100,"Other unspecified",4
"79840",2014,"01","Suicide",0,"M",76,"White",100,"Home",3
"79841",2014,"01","Suicide",0,"M",44,"White",100,"Other unspecified",4
"79842",2014,"01","Homicide",0,"M",46,"Black",100,"Street",2
"79843",2014,"02","Suicide",0,"M",54,"White",100,"Home",4
"79844",2014,"01","Suicide",0,"M",35,"White",100,"Farm",3
"79845",2014,"02","Suicide",0,"M",41,"White",100,"Home",2
"79846",2014,"02","Suicide",0,"M",54,"White",100,"Home",2
"79847",2014,"02","Homicide",0,"M",45,"Black",100,"Home",2
"79848",2014,"01","Suicide",0,"M",93,"White",100,"Home",3
"79849",2014,"02","Undetermined",0,"F",43,"White",100,"Street",3
"79850",2014,"02","Suicide",0,"F",61,"White",100,"Other unspecified",3
"79851",2014,"02","Homicide",0,"M",43,"Hispanic",210,"Industrial/construction",2
"79852",2014,"02","Suicide",0,"M",24,"Hispanic",291,"Other specified",3
"79853",2014,"02","Suicide",0,"M",20,"White",100,"Home",2
"79854",2014,"02","Suicide",0,"M",15,"White",100,"Home",1
"79855",2014,"03","Suicide",0,"F",38,"White",100,"Home",3
"79856",2014,"02","Suicide",0,"M",41,"White",100,"Street",3
"79857",2014,"02","Suicide",0,"M",30,"White",100,"Home",2
"79858",2014,"02","Suicide",0,"M",45,"White",100,"Other unspecified",3
"79859",2014,"02","Suicide",0,"M",59,"White",100,"Other unspecified",3
"79860",2014,"02","Suicide",0,"M",76,"White",100,"Home",2
"79861",2014,"02","Homicide",0,"M",30,"Black",100,"Trade/service area",2
"79862",2014,"01","Suicide",0,"M",26,"Hispanic",210,"Other unspecified",2
"79863",2014,"03","Suicide",0,"M",84,"White",100,"Other unspecified",2
"79864",2014,"02","Suicide",0,"M",58,"White",100,"Home",5
"79865",2014,"03","Suicide",0,"M",39,"White",100,"Other specified",3
"79866",2014,"02","Homicide",0,"M",53,"White",100,"Other unspecified",4
"79867",2014,"03","Suicide",0,"M",29,"White",100,"Home",2
"79868",2014,"03","Homicide",0,"F",23,"Black",100,"School/instiution",3
"79869",2014,"02","Suicide",0,"M",26,"White",100,"Home",4
"79870",2014,"02","Homicide",0,"M",57,"White",100,"Home",2
"79871",2014,"02","Suicide",0,"M",56,"White",100,"Trade/service area",4
"79872",2014,"01","Suicide",0,"M",69,"White",100,"Home",1
"79873",2014,"03","Homicide",0,"F",27,"White",100,"Street",4
"79874",2014,"03","Suicide",0,"M",38,"White",100,"Home",2
"79875",2014,"03","Suicide",0,"M",52,"White",100,"Other unspecified",2
"79876",2014,"03","Suicide",0,"M",56,"White",100,"Home",2
"79877",2014,"02","Suicide",0,"M",20,"White",100,"Home",3
"79878",2014,"03","Suicide",0,"M",67,"White",100,"Home",4
"79879",2014,"03","Suicide",0,"M",80,"White",100,"Other specified",2
"79880",2014,"03","Suicide",0,"M",55,"White",100,"Other specified",2
"79881",2014,"03","Suicide",0,"M",33,"White",100,"Street",4
"79882",2014,"04","Suicide",0,"M",37,"White",100,"Other unspecified",3
"79883",2014,"04","Suicide",0,"M",64,"White",100,"Home",2
"79884",2014,"02","Suicide",0,"M",68,"White",100,"Farm",3
"79885",2014,"04","Suicide",0,"M",50,"White",100,"Street",2
"79886",2014,"04","Suicide",0,"M",49,"White",100,"Other unspecified",2
"79887",2014,"04","Suicide",0,"M",56,"White",100,"Home",2
"79888",2014,"03","Suicide",0,"M",44,"White",100,"Street",3
"79889",2014,"02","Accident",0,"M",23,"Native American/Native Alaskan",100,"Home",2
"79890",2014,"04","Suicide",0,"M",25,"Hispanic",210,"Home",2
"79891",2014,"04","Suicide",0,"M",51,"White",100,"Home",2
"79892",2014,"04","Suicide",0,"M",46,"White",100,"Home",3
"79893",2014,"04","Suicide",0,"M",37,"White",100,"Other specified",2
"79894",2014,"04","Suicide",0,"M",64,"White",100,"Home",2
"79895",2014,"02","Suicide",0,"F",43,"White",100,"Home",4
"79896",2014,"04","Suicide",0,"M",63,"White",100,"Other unspecified",2
"79897",2014,"02","Homicide",0,"F",31,"White",100,"Other unspecified",3
"79898",2014,"04","Suicide",0,"M",89,"White",100,"Home",1
"79899",2014,"04","Homicide",0,"M",30,"White",100,"Street",2
"79900",2014,"04","Suicide",0,"M",90,"White",100,"Home",3
"79901",2014,"04","Homicide",0,"M",14,"White",100,"School/instiution",1
"79902",2014,"04","Homicide",0,"M",69,"White",100,"School/instiution",4
"79903",2014,"04","Suicide",0,"M",43,"White",100,"Home",5
"79904",2014,"04","Suicide",0,"M",48,"White",100,"Home",3
"79905",2014,"03","Homicide",0,"M",39,"White",100,"Home",2
"79906",2014,"04","Homicide",0,"M",30,"Hispanic",210,"Street",2
"79907",2014,"02","Suicide",0,"M",23,"White",100,"Other unspecified",5
"79908",2014,"04","Suicide",0,"M",48,"White",100,"Other specified",4
"79909",2014,"04","Homicide",0,"F",53,"White",100,"Residential institution",4
"79910",2014,"04","Suicide",0,"M",25,"White",100,"Home",3
"79911",2014,"04","Suicide",0,"M",30,"White",100,"Other unspecified",3
"79912",2014,"04","Suicide",0,"M",22,"White",100,"Other unspecified",1
"79913",2014,"05","Suicide",0,"M",84,"White",100,"Other unspecified",2
"79914",2014,"04","Homicide",0,"M",21,"Hispanic",210,"Street",1
"79915",2014,"01","Suicide",0,"M",57,"White",100,"Other specified",4
"79916",2014,"05","Suicide",0,"M",54,"White",100,"Other specified",4
"79917",2014,"05","Suicide",0,"M",43,"White",100,"Home",1
"79918",2014,"05","Suicide",0,"M",68,"White",100,"Home",2
"79919",2014,"04","Homicide",0,"F",29,"Black",100,"Other specified",2
"79920",2014,"02","Homicide",0,"M",26,"White",100,"Home",2
"79921",2014,"04","Suicide",0,"M",32,"White",100,"Other unspecified",4
"79922",2014,"05","Accident",0,"M",41,"Hispanic",210,"Home",3
"79923",2014,"05","Suicide",0,"M",64,"White",100,"Home",2
"79924",2014,"05","Suicide",0,"M",19,"White",100,"Home",2
"79925",2014,"04","Accident",0,"M",1,"Black",100,"Home",1
"79926",2014,"05","Suicide",0,"M",65,"White",100,"Home",3
"79927",2014,"04","Suicide",0,"M",25,"White",100,"Home",3
"79928",2014,"05","Homicide",0,"F",24,"White",100,"Street",1
"79929",2014,"03","Homicide",1,"M",23,"White",100,NA,2
"79930",2014,"05","Suicide",0,"M",48,"White",100,"Other unspecified",2
"79931",2014,"04","Suicide",0,"M",47,"White",100,"Other unspecified",3
"79932",2014,"01","Suicide",0,"M",62,"White",998,"Home",5
"79933",2014,"05","Homicide",0,"F",42,"Black",100,"Street",4
"79934",2014,"05","Suicide",0,"M",73,"White",100,"Other unspecified",2
"79935",2014,"05","Homicide",0,"M",26,"Black",100,"Home",1
"79936",2014,"05","Homicide",0,"F",24,"Black",100,"Street",3
"79937",2014,"04","Suicide",0,"M",32,"White",100,"Home",2
"79938",2014,"06","Suicide",0,"M",38,"White",100,"Home",1
"79939",2014,"05","Suicide",0,"M",53,"White",100,"Home",1
"79940",2014,"05","Homicide",0,"M",50,"Hispanic",260,"Home",1
"79941",2014,"04","Suicide",0,"M",53,"White",100,"Other unspecified",2
"79942",2014,"04","Suicide",0,"M",41,"White",100,"Home",2
"79943",2014,"06","Suicide",0,"M",67,"White",100,"Home",2
"79944",2014,"05","Suicide",0,"M",27,"White",100,"Home",2
"79945",2014,"05","Suicide",0,"M",27,"Black",100,"Other unspecified",2
"79946",2014,"06","Suicide",0,"M",49,"White",100,"Other unspecified",2
"79947",2014,"05","Suicide",0,"F",34,"White",100,"Other specified",5
"79948",2014,"04","Suicide",0,"M",27,"Black",100,"Other specified",2
"79949",2014,"06","Suicide",0,"M",50,"White",100,"Home",3
"79950",2014,"05","Suicide",0,"M",20,"White",100,"Home",2
"79951",2014,"05","Suicide",0,"M",26,"Black",100,"Home",2
"79952",2014,"06","Suicide",0,"M",83,"White",100,"Home",1
"79953",2014,"05","Homicide",1,"M",24,"Black",100,NA,1
"79954",2014,"06","Suicide",0,"M",75,"White",100,"Other unspecified",2
"79955",2014,"05","Suicide",0,"M",50,"White",100,"Other specified",3
"79956",2014,"05","Suicide",0,"M",33,"White",100,"Other unspecified",4
"79957",2014,"05","Homicide",0,"M",21,"Black",100,"Other specified",1
"79958",2014,"06","Homicide",0,"M",26,"Black",100,"Home",1
"79959",2014,"05","Suicide",0,"M",52,"White",100,"Home",1
"79960",2014,"06","Suicide",0,"M",40,"White",100,"Other unspecified",4
"79961",2014,"06","Suicide",0,"M",52,"White",100,"Other unspecified",2
"79962",2014,"06","Homicide",1,"M",56,"White",100,NA,1
"79963",2014,"06","Suicide",0,"M",71,"White",100,"Home",1
"79964",2014,"05","Suicide",0,"M",58,"White",100,"Other unspecified",2
"79965",2014,"06","Homicide",0,"M",21,"White",100,"Home",3
"79966",2014,"06","Homicide",0,"F",20,"Asian/Pacific Islander",100,"Home",3
"79967",2014,"06","Homicide",0,"F",45,"Asian/Pacific Islander",100,"Home",1
"79968",2014,"06","Homicide",0,"M",40,"Hispanic",227,"Street",1
"79969",2014,"05","Suicide",0,"F",47,"White",100,"Home",2
"79970",2014,"06","Suicide",0,"M",54,"White",100,"Home",2
"79971",2014,"06","Suicide",0,"M",83,"White",100,"Other unspecified",1
"79972",2014,"06","Homicide",0,"M",19,"Black",100,"Home",2
"79973",2014,"06","Homicide",0,"M",20,"Hispanic",210,"Other unspecified",2
"79974",2014,"06","Suicide",0,"M",65,"White",100,"Home",3
"79975",2014,"07","Suicide",0,"M",58,"White",100,"Home",4
"79976",2014,"07","Homicide",1,"M",26,"Black",100,NA,2
"79977",2014,"06","Suicide",0,"M",73,"White",100,"Home",2
"79978",2014,"07","Suicide",0,"M",20,"White",100,"Street",3
"79979",2014,"07","Suicide",0,"F",61,"White",100,"Other unspecified",2
"79980",2014,"07","Suicide",0,"M",43,"White",100,"Home",4
"79981",2014,"07","Suicide",0,"M",57,"White",100,"Other unspecified",3
"79982",2014,"07","Suicide",0,"M",24,"Hispanic",210,"Home",1
"79983",2014,"07","Suicide",0,"M",78,"White",100,"Home",2
"79984",2014,"07","Homicide",0,"M",34,"Black",100,"Home",2
"79985",2014,"06","Homicide",0,"M",25,"Black",100,"Other specified",2
"79986",2014,"06","Suicide",0,"M",48,"White",100,"Home",3
"79987",2014,"07","Suicide",0,"F",59,"White",100,"Home",2
"79988",2014,"07","Suicide",0,"M",44,"White",100,"Home",4
"79989",2014,"07","Homicide",0,"F",5,"Black",100,"Other unspecified",1
"79990",2014,"07","Suicide",0,"F",22,"Hispanic",299,"Other unspecified",3
"79991",2014,"07","Suicide",0,"M",46,"White",100,"Home",2
"79992",2014,"07","Suicide",0,"M",61,"White",100,"Home",3
"79993",2014,"07","Suicide",0,"M",54,"White",100,"Home",3
"79994",2014,"08","Suicide",0,"M",43,"White",100,"Home",3
"79995",2014,"07","Suicide",0,"M",84,"White",100,"Home",1
"79996",2014,"07","Accident",0,"M",3,"Black",100,"Home",1
"79997",2014,"08","Suicide",0,"M",57,"White",100,"Other specified",2
"79998",2014,"08","Suicide",0,"M",24,"White",100,"Home",2
"79999",2014,"08","Homicide",0,"M",20,"White",100,"Home",1
"80000",2014,"08","Suicide",0,"M",28,"White",100,"Other unspecified",2
"80001",2014,"08","Suicide",0,"M",71,"White",100,"Home",2
"80002",2014,"08","Homicide",0,"M",34,"Hispanic",210,"Street",1
"80003",2014,"08","Homicide",0,"M",17,"Hispanic",281,"Home",1
"80004",2014,"08","Suicide",0,"M",64,"White",100,"Other unspecified",3
"80005",2014,"08","Suicide",0,"M",45,"White",100,"Home",3
"80006",2014,"08","Suicide",0,"M",18,"Hispanic",210,"Home",1
"80007",2014,"07","Suicide",0,"M",21,"Black",100,"Street",2
"80008",2014,"08","Suicide",0,"M",18,"White",100,"Home",2
"80009",2014,"07","Suicide",0,"M",34,"Black",100,"Home",2
"80010",2014,"08","Homicide",0,"M",20,"Black",100,"Street",1
"80011",2014,"08","Suicide",0,"M",22,"White",100,"Home",4
"80012",2014,"08","Suicide",0,"M",60,"White",100,"Home",4
"80013",2014,"08","Homicide",1,"M",71,"White",100,NA,4
"80014",2014,"08","Suicide",0,"M",23,"White",100,"Other unspecified",3
"80015",2014,"08","Homicide",1,"M",52,"White",100,NA,5
"80016",2014,"09","Homicide",0,"M",40,"White",100,"Street",3
"80017",2014,"08","Homicide",1,"M",40,"White",100,NA,2
"80018",2014,"07","Suicide",0,"M",32,"White",100,"Other unspecified",3
"80019",2014,"08","Homicide",1,"M",18,"White",100,NA,3
"80020",2014,"05","Homicide",0,"M",22,"Black",100,"Other unspecified",3
"80021",2014,"09","Suicide",0,"M",78,"White",100,"Home",1
"80022",2014,"09","Suicide",0,"M",61,"White",100,"Home",3
"80023",2014,"09","Suicide",0,"M",35,"White",100,"Other specified",2
"80024",2014,"09","Suicide",0,"M",21,"White",100,"Home",2
"80025",2014,"06","Homicide",0,"M",22,"Black",100,"Other specified",3
"80026",2014,"08","Suicide",0,"M",37,"White",100,"Home",4
"80027",2014,"09","Suicide",0,"M",83,"White",100,"Other unspecified",4
"80028",2014,"08","Homicide",0,"M",29,"Black",100,"Home",3
"80029",2014,"09","Suicide",0,"M",70,"White",100,"Home",3
"80030",2014,"09","Suicide",0,"M",52,"White",100,"Street",4
"80031",2014,"09","Suicide",0,"M",22,"White",100,"Home",2
"80032",2014,"09","Suicide",0,"M",49,"White",100,"Other unspecified",4
"80033",2014,"09","Suicide",0,"M",70,"White",100,"Other unspecified",5
"80034",2014,"09","Suicide",0,"M",63,"White",100,"Street",2
"80035",2014,"09","Suicide",0,"M",88,"White",100,"Home",2
"80036",2014,"09","Suicide",0,"M",80,"White",100,"Home",4
"80037",2014,"09","Suicide",0,"M",42,"White",100,"Street",4
"80038",2014,"09","Suicide",0,"M",66,"White",100,"Other unspecified",3
"80039",2014,"09","Suicide",0,"M",26,"White",100,"Home",3
"80040",2014,"09","Suicide",0,"M",32,"White",100,"Home",3
"80041",2014,"09","Suicide",0,"M",43,"White",100,"Other specified",4
"80042",2014,"09","Suicide",0,"M",37,"White",100,"Home",3
"80043",2014,"10","Accident",0,"M",96,"White",100,"Other unspecified",3
"80044",2014,"10","Suicide",0,"M",26,"White",100,"Other unspecified",2
"80045",2014,"10","Suicide",0,"M",58,"White",100,"Home",3
"80046",2014,"10","Suicide",0,"M",34,"Black",100,"Home",4
"80047",2014,"09","Suicide",0,"M",51,"White",100,"Home",2
"80048",2014,"10","Suicide",0,"M",85,"White",100,"Other unspecified",2
"80049",2014,"10","Suicide",0,"M",77,"White",100,"Other unspecified",3
"80050",2014,"09","Homicide",0,"F",30,"White",100,"Home",2
"80051",2014,"10","Suicide",0,"F",62,"White",100,"Home",3
"80052",2014,"10","Suicide",0,"M",50,"White",100,"Home",4
"80053",2014,"10","Suicide",0,"M",51,"White",100,"Home",3
"80054",2014,"09","Suicide",0,"M",26,"White",100,"Other specified",2
"80055",2014,"10","Suicide",0,"M",45,"White",100,"Home",4
"80056",2014,"10","Homicide",0,"M",36,"Black",100,"Home",2
"80057",2014,"10","Suicide",0,"M",22,"Hispanic",210,"Other unspecified",3
"80058",2014,"10","Homicide",1,"M",18,"White",100,NA,1
"80059",2014,"10","Suicide",0,"F",64,"White",100,"Home",4
"80060",2014,"10","Suicide",0,"F",49,"White",100,"Other unspecified",4
"80061",2014,"08","Suicide",0,"M",62,"White",100,"Other unspecified",3
"80062",2014,"10","Homicide",0,"M",20,"White",100,"Other unspecified",3
"80063",2014,"10","Suicide",0,"F",47,"White",100,"Home",1
"80064",2014,"06","Homicide",0,"M",52,"White",100,"Other unspecified",2
